Date,Description,Amount,Transaction Type,Category,Account Name,date
06-14-2020,Restaurant,75.89,debit,Restaurants,Credit Card,2020-06-14
06-14-2020,Uber,50.36,debit,Restaurants,Credit Card,2020-06-14
06-14-2020,Credit Transaction,44.45,credit,Dividends,Savings,2020-06-14
06-15-2020,Credit Transaction,12.1,credit,Cashback Rewards,Savings,2020-06-15
06-16-2020,Uber,63.2,debit,Bills,Credit Card,2020-06-16
06-16-2020,Uber,47.33,debit,Restaurants,Credit Card,2020-06-16
06-16-2020,Credit Transaction,4100.0,credit,Salary,Savings,2020-06-16
06-16-2020,Credit Transaction,14.79,credit,Cashback Rewards,Savings,2020-06-16
06-16-2020,Mall,15.01,debit,Entertainment,Credit Card,2020-06-16
06-17-2020,Restaurant,15.32,debit,Entertainment,Credit Card,2020-06-17
06-17-2020,Mall,1035.0,debit,Mortgage & Rent,Credit Card,2020-06-17
06-17-2020,Amazon,68.97,debit,Bills,Credit Card,2020-06-17
06-18-2020,Credit Transaction,10.12,credit,Cashback Rewards,Savings,2020-06-18
06-19-2020,Mall,22.01,debit,Travel,Credit Card,2020-06-19
06-20-2020,Credit Transaction,4100.0,credit,Salary,Savings,2020-06-20
06-20-2020,Uber,66.3,debit,Bills,Credit Card,2020-06-20
06-20-2020,Uber,43.52,debit,Shopping,Credit Card,2020-06-20
06-20-2020,Restaurant,23.4,debit,Travel,Credit Card,2020-06-20
06-20-2020,Amazon,1035.0,debit,Mortgage & Rent,Credit Card,2020-06-20
06-21-2020,Credit Transaction,4.41,credit,Cashback Rewards,Savings,2020-06-21
06-21-2020,Mall,84.84,debit,Shopping,Credit Card,2020-06-21
06-21-2020,Credit Transaction,64.65,credit,Dividends,Savings,2020-06-21
06-22-2020,Restaurant,26.56,debit,Entertainment,Credit Card,2020-06-22
06-22-2020,Restaurant,55.49,debit,Bills,Credit Card,2020-06-22
06-23-2020,Mall,63.53,debit,Bills,Credit Card,2020-06-23
06-23-2020,Uber,22.36,debit,Entertainment,Credit Card,2020-06-23
06-23-2020,Uber,51.09,debit,Bills,Credit Card,2020-06-23
06-23-2020,Amazon,68.61,debit,Shopping,Credit Card,2020-06-23
06-24-2020,Amazon,1035.0,debit,Mortgage & Rent,Credit Card,2020-06-24
06-25-2020,Credit Transaction,4100.0,credit,Salary,Savings,2020-06-25
06-25-2020,Netflix,52.13,debit,Bills,Credit Card,2020-06-25
06-25-2020,Netflix,1035.0,debit,Mortgage & Rent,Credit Card,2020-06-25
06-25-2020,Amazon,32.49,debit,Restaurants,Credit Card,2020-06-25
06-25-2020,Mall,1035.0,debit,Mortgage & Rent,Credit Card,2020-06-25
06-25-2020,Uber,1035.0,debit,Mortgage & Rent,Credit Card,2020-06-25
06-26-2020,Mall,18.56,debit,Entertainment,Credit Card,2020-06-26
06-26-2020,Uber,21.29,debit,Travel,Credit Card,2020-06-26
06-26-2020,Credit Transaction,13.79,credit,Cashback Rewards,Savings,2020-06-26
06-26-2020,Credit Transaction,29.16,credit,Dividends,Savings,2020-06-26
06-26-2020,Uber,60.68,debit,Bills,Credit Card,2020-06-26
06-26-2020,Credit Transaction,69.83,credit,Dividends,Savings,2020-06-26
06-27-2020,Netflix,22.74,debit,Restaurants,Credit Card,2020-06-27
06-27-2020,Amazon,52.67,debit,Bills,Credit Card,2020-06-27
06-27-2020,Credit Transaction,9.32,credit,Cashback Rewards,Savings,2020-06-27
06-27-2020,Uber,1035.0,debit,Mortgage & Rent,Credit Card,2020-06-27
06-27-2020,Uber,1035.0,debit,Mortgage & Rent,Credit Card,2020-06-27
06-28-2020,Mall,21.06,debit,Travel,Credit Card,2020-06-28
06-28-2020,Amazon,23.05,debit,Travel,Credit Card,2020-06-28
06-28-2020,Uber,1035.0,debit,Mortgage & Rent,Credit Card,2020-06-28
06-28-2020,Netflix,23.48,debit,Travel,Credit Card,2020-06-28
07-01-2020,Uber,61.45,debit,Restaurants,Credit Card,2020-07-01
07-01-2020,Credit Transaction,9.81,credit,Cashback Rewards,Savings,2020-07-01
07-01-2020,Amazon,67.52,debit,Shopping,Credit Card,2020-07-01
07-01-2020,Netflix,45.28,debit,Bills,Credit Card,2020-07-01
07-01-2020,Uber,51.63,debit,Bills,Credit Card,2020-07-01
07-01-2020,Rent,1023.54,debit,Mortgage & Rent,Checking,2020-07-01
07-02-2020,Netflix,1023.71,debit,Mortgage & Rent,Credit Card,2020-07-02
07-02-2020,Credit Transaction,6.05,credit,Cashback Rewards,Savings,2020-07-02
07-02-2020,Netflix,1023.36,debit,Mortgage & Rent,Credit Card,2020-07-02
07-02-2020,Restaurant,57.22,debit,Bills,Credit Card,2020-07-02
07-03-2020,Uber,32.44,debit,Restaurants,Credit Card,2020-07-03
07-03-2020,Mall,67.52,debit,Restaurants,Credit Card,2020-07-03
07-03-2020,Credit Transaction,9.58,credit,Cashback Rewards,Savings,2020-07-03
07-04-2020,Mall,31.02,debit,Restaurants,Credit Card,2020-07-04
07-04-2020,Restaurant,16.99,debit,Travel,Credit Card,2020-07-04
07-04-2020,Netflix,75.77,debit,Shopping,Credit Card,2020-07-04
07-04-2020,Restaurant,73.69,debit,Restaurants,Credit Card,2020-07-04
07-05-2020,Uber,38.74,debit,Restaurants,Credit Card,2020-07-05
07-05-2020,Amazon,58.88,debit,Shopping,Credit Card,2020-07-05
07-05-2020,Amazon,51.97,debit,Bills,Credit Card,2020-07-05
07-05-2020,Mall,14.69,debit,Travel,Credit Card,2020-07-05
07-06-2020,Mall,20.44,debit,Shopping,Credit Card,2020-07-06
07-07-2020,Credit Transaction,4100.0,credit,Salary,Savings,2020-07-07
07-07-2020,Uber,29.15,debit,Shopping,Credit Card,2020-07-07
07-07-2020,Amazon,50.35,debit,Shopping,Credit Card,2020-07-07
07-08-2020,Mall,34.44,debit,Shopping,Credit Card,2020-07-08
07-08-2020,Amazon,24.94,debit,Entertainment,Credit Card,2020-07-08
07-08-2020,Netflix,65.35,debit,Shopping,Credit Card,2020-07-08
07-09-2020,Restaurant,1023.51,debit,Mortgage & Rent,Credit Card,2020-07-09
07-09-2020,Netflix,23.66,debit,Shopping,Credit Card,2020-07-09
07-09-2020,Amazon,34.58,debit,Shopping,Credit Card,2020-07-09
07-09-2020,Uber,1.81,debit,Entertainment,Credit Card,2020-07-09
07-09-2020,Netflix,6.66,debit,Travel,Credit Card,2020-07-09
07-09-2020,Credit Transaction,4100.0,credit,Salary,Savings,2020-07-09
07-09-2020,Uber,72.7,debit,Shopping,Credit Card,2020-07-09
07-09-2020,Netflix,18.14,debit,Travel,Credit Card,2020-07-09
07-10-2020,Credit Transaction,70.51,credit,Dividends,Savings,2020-07-10
07-10-2020,Mall,17.99,debit,Travel,Credit Card,2020-07-10
07-11-2020,Restaurant,15.64,debit,Travel,Credit Card,2020-07-11
07-11-2020,Restaurant,49.82,debit,Restaurants,Credit Card,2020-07-11
07-11-2020,Credit Transaction,67.09,credit,Dividends,Savings,2020-07-11
07-11-2020,Uber,50.02,debit,Bills,Credit Card,2020-07-11
07-12-2020,Credit Transaction,12.51,credit,Cashback Rewards,Savings,2020-07-12
07-12-2020,Credit Transaction,4100.0,credit,Salary,Savings,2020-07-12
07-12-2020,Mall,50.8,debit,Bills,Credit Card,2020-07-12
07-12-2020,Credit Transaction,4100.0,credit,Salary,Savings,2020-07-12
07-13-2020,Mall,1023.62,debit,Mortgage & Rent,Credit Card,2020-07-13
07-13-2020,Uber,44.35,debit,Bills,Credit Card,2020-07-13
07-13-2020,Mall,3.95,debit,Entertainment,Credit Card,2020-07-13
07-13-2020,Credit Transaction,3.73,credit,Cashback Rewards,Savings,2020-07-13
07-13-2020,Monthly direct deposit - Salary,4100.0,credit,Salary,Savings,2020-07-13
07-14-2020,Credit Transaction,4100.0,credit,Salary,Savings,2020-07-14
07-14-2020,Restaurant,51.95,debit,Bills,Credit Card,2020-07-14
07-14-2020,Netflix,40.2,debit,Bills,Credit Card,2020-07-14
07-14-2020,Amazon,39.12,debit,Bills,Credit Card,2020-07-14
07-14-2020,Mall,17.15,debit,Restaurants,Credit Card,2020-07-14
07-15-2020,Uber,24.95,debit,Restaurants,Credit Card,2020-07-15
07-16-2020,Amazon,59.49,debit,Shopping,Credit Card,2020-07-16
07-16-2020,Amazon,19.28,debit,Entertainment,Credit Card,2020-07-16
07-16-2020,Uber,1023.44,debit,Mortgage & Rent,Credit Card,2020-07-16
07-17-2020,Netflix,17.92,debit,Travel,Credit Card,2020-07-17
07-17-2020,Credit Transaction,10.35,credit,Cashback Rewards,Savings,2020-07-17
07-17-2020,Restaurant,1023.15,debit,Mortgage & Rent,Credit Card,2020-07-17
07-17-2020,Netflix,74.17,debit,Bills,Credit Card,2020-07-17
07-17-2020,Uber,12.62,debit,Entertainment,Credit Card,2020-07-17
07-17-2020,Amazon,11.83,debit,Entertainment,Credit Card,2020-07-17
07-18-2020,Restaurant,1023.87,debit,Mortgage & Rent,Credit Card,2020-07-18
07-18-2020,Netflix,13.49,debit,Travel,Credit Card,2020-07-18
07-18-2020,Amazon,24.04,debit,Entertainment,Credit Card,2020-07-18
07-18-2020,Mall,1023.16,debit,Mortgage & Rent,Credit Card,2020-07-18
07-19-2020,Credit Transaction,4100.0,credit,Salary,Savings,2020-07-19
07-19-2020,Uber,63.21,debit,Restaurants,Credit Card,2020-07-19
07-19-2020,Amazon,74.9,debit,Restaurants,Credit Card,2020-07-19
07-19-2020,Netflix,39.73,debit,Bills,Credit Card,2020-07-19
07-19-2020,Restaurant,17.07,debit,Entertainment,Credit Card,2020-07-19
07-20-2020,Mall,19.9,debit,Restaurants,Credit Card,2020-07-20
07-20-2020,Mall,30.93,debit,Shopping,Credit Card,2020-07-20
07-20-2020,Netflix,21.29,debit,Entertainment,Credit Card,2020-07-20
07-20-2020,Credit Transaction,7.27,credit,Cashback Rewards,Savings,2020-07-20
07-20-2020,Credit Transaction,10.37,credit,Cashback Rewards,Savings,2020-07-20
07-21-2020,Uber,1023.0,debit,Mortgage & Rent,Credit Card,2020-07-21
07-21-2020,Mall,20.54,debit,Travel,Credit Card,2020-07-21
07-22-2020,Amazon,1023.32,debit,Mortgage & Rent,Credit Card,2020-07-22
07-22-2020,Credit Transaction,5.19,credit,Cashback Rewards,Savings,2020-07-22
07-22-2020,Credit Transaction,33.87,credit,Dividends,Savings,2020-07-22
07-23-2020,Amazon,1023.58,debit,Mortgage & Rent,Credit Card,2020-07-23
07-23-2020,Mall,20.13,debit,Travel,Credit Card,2020-07-23
07-24-2020,Mall,20.15,debit,Travel,Credit Card,2020-07-24
07-24-2020,Netflix,52.48,debit,Shopping,Credit Card,2020-07-24
07-24-2020,Netflix,20.14,debit,Entertainment,Credit Card,2020-07-24
07-24-2020,Credit Transaction,40.88,credit,Dividends,Savings,2020-07-24
07-25-2020,Uber,73.67,debit,Bills,Credit Card,2020-07-25
07-25-2020,Credit Transaction,4100.0,credit,Salary,Savings,2020-07-25
07-26-2020,Mall,47.47,debit,Bills,Credit Card,2020-07-26
07-26-2020,Mall,1023.61,debit,Mortgage & Rent,Credit Card,2020-07-26
07-26-2020,Uber,39.35,debit,Bills,Credit Card,2020-07-26
07-26-2020,Mall,59.48,debit,Bills,Credit Card,2020-07-26
07-26-2020,Credit Transaction,4100.0,credit,Salary,Savings,2020-07-26
07-27-2020,Amazon,1023.27,debit,Mortgage & Rent,Credit Card,2020-07-27
07-27-2020,Restaurant,14.68,debit,Entertainment,Credit Card,2020-07-27
07-27-2020,Mall,8.67,debit,Travel,Credit Card,2020-07-27
07-27-2020,Netflix,2.6,debit,Entertainment,Credit Card,2020-07-27
07-28-2020,Uber,52.65,debit,Bills,Credit Card,2020-07-28
07-28-2020,Amazon,40.92,debit,Restaurants,Credit Card,2020-07-28
07-28-2020,Amazon,44.43,debit,Bills,Credit Card,2020-07-28
07-28-2020,Netflix,50.11,debit,Bills,Credit Card,2020-07-28
08-01-2020,Restaurant,46.94,debit,Restaurants,Credit Card,2020-08-01
08-01-2020,Netflix,16.05,debit,Travel,Credit Card,2020-08-01
08-01-2020,Netflix,2.52,debit,Entertainment,Credit Card,2020-08-01
08-01-2020,Rent,1023.0,debit,Mortgage & Rent,Checking,2020-08-01
08-02-2020,Credit Transaction,52.56,credit,Dividends,Savings,2020-08-02
08-03-2020,Restaurant,10.42,debit,Travel,Credit Card,2020-08-03
08-03-2020,Amazon,1023.0,debit,Mortgage & Rent,Credit Card,2020-08-03
08-03-2020,Uber,1023.0,debit,Mortgage & Rent,Credit Card,2020-08-03
08-05-2020,Uber,66.74,debit,Bills,Credit Card,2020-08-05
08-05-2020,Mall,10.77,debit,Restaurants,Credit Card,2020-08-05
08-05-2020,Uber,6.25,debit,Travel,Credit Card,2020-08-05
08-06-2020,Mall,11.27,debit,Travel,Credit Card,2020-08-06
08-06-2020,Netflix,1.17,debit,Entertainment,Credit Card,2020-08-06
08-06-2020,Restaurant,41.55,debit,Shopping,Credit Card,2020-08-06
08-07-2020,Mall,24.81,debit,Shopping,Credit Card,2020-08-07
08-07-2020,Netflix,52.88,debit,Bills,Credit Card,2020-08-07
08-08-2020,Uber,1023.0,debit,Mortgage & Rent,Credit Card,2020-08-08
08-08-2020,Restaurant,13.48,debit,Travel,Credit Card,2020-08-08
08-09-2020,Restaurant,6.23,debit,Travel,Credit Card,2020-08-09
08-09-2020,Netflix,87.75,debit,Shopping,Credit Card,2020-08-09
08-10-2020,Netflix,21.45,debit,Entertainment,Credit Card,2020-08-10
08-10-2020,Amazon,24.34,debit,Restaurants,Credit Card,2020-08-10
08-10-2020,Restaurant,8.72,debit,Entertainment,Credit Card,2020-08-10
08-10-2020,Credit Transaction,4100.0,credit,Salary,Savings,2020-08-10
08-11-2020,Uber,17.54,debit,Entertainment,Credit Card,2020-08-11
08-11-2020,Uber,53.48,debit,Bills,Credit Card,2020-08-11
08-12-2020,Netflix,53.28,debit,Bills,Credit Card,2020-08-12
08-12-2020,Netflix,78.24,debit,Bills,Credit Card,2020-08-12
08-13-2020,Monthly direct deposit - Salary,4100.0,credit,Salary,Savings,2020-08-13
08-14-2020,Uber,19.75,debit,Entertainment,Credit Card,2020-08-14
08-14-2020,Mall,64.65,debit,Bills,Credit Card,2020-08-14
08-15-2020,Credit Transaction,4100.0,credit,Salary,Savings,2020-08-15
08-15-2020,Netflix,6.42,debit,Travel,Credit Card,2020-08-15
08-16-2020,Credit Transaction,5.3,credit,Cashback Rewards,Savings,2020-08-16
08-16-2020,Credit Transaction,4100.0,credit,Salary,Savings,2020-08-16
08-17-2020,Amazon,15.98,debit,Entertainment,Credit Card,2020-08-17
08-18-2020,Amazon,83.93,debit,Restaurants,Credit Card,2020-08-18
08-18-2020,Netflix,67.43,debit,Shopping,Credit Card,2020-08-18
08-19-2020,Restaurant,65.37,debit,Restaurants,Credit Card,2020-08-19
08-19-2020,Netflix,1023.0,debit,Mortgage & Rent,Credit Card,2020-08-19
08-19-2020,Credit Transaction,4100.0,credit,Salary,Savings,2020-08-19
08-20-2020,Uber,8.75,debit,Travel,Credit Card,2020-08-20
08-20-2020,Amazon,11.35,debit,Travel,Credit Card,2020-08-20
08-20-2020,Credit Transaction,84.79,credit,Dividends,Savings,2020-08-20
08-20-2020,Uber,71.87,debit,Bills,Credit Card,2020-08-20
08-20-2020,Restaurant,40.8,debit,Restaurants,Credit Card,2020-08-20
08-20-2020,Credit Transaction,42.79,credit,Dividends,Savings,2020-08-20
08-21-2020,Netflix,68.67,debit,Restaurants,Credit Card,2020-08-21
08-21-2020,Mall,13.7,debit,Travel,Credit Card,2020-08-21
08-21-2020,Netflix,1023.0,debit,Mortgage & Rent,Credit Card,2020-08-21
08-22-2020,Netflix,26.3,debit,Shopping,Credit Card,2020-08-22
08-22-2020,Mall,12.44,debit,Travel,Credit Card,2020-08-22
08-22-2020,Restaurant,1023.0,debit,Mortgage & Rent,Credit Card,2020-08-22
08-23-2020,Mall,6.53,debit,Entertainment,Credit Card,2020-08-23
08-23-2020,Credit Transaction,4100.0,credit,Salary,Savings,2020-08-23
08-23-2020,Mall,1023.0,debit,Mortgage & Rent,Credit Card,2020-08-23
08-24-2020,Credit Transaction,57.76,credit,Dividends,Savings,2020-08-24
08-24-2020,Netflix,11.04,debit,Travel,Credit Card,2020-08-24
08-24-2020,Credit Transaction,13.01,credit,Cashback Rewards,Savings,2020-08-24
08-24-2020,Restaurant,95.48,debit,Shopping,Credit Card,2020-08-24
08-25-2020,Uber,77.86,debit,Shopping,Credit Card,2020-08-25
08-25-2020,Uber,9.2,debit,Travel,Credit Card,2020-08-25
08-25-2020,Mall,42.73,debit,Bills,Credit Card,2020-08-25
08-26-2020,Amazon,17.16,debit,Restaurants,Credit Card,2020-08-26
08-26-2020,Restaurant,28.14,debit,Shopping,Credit Card,2020-08-26
08-27-2020,Credit Transaction,12.09,credit,Cashback Rewards,Savings,2020-08-27
08-27-2020,Credit Transaction,4100.0,credit,Salary,Savings,2020-08-27
08-27-2020,Amazon,30.53,debit,Shopping,Credit Card,2020-08-27
08-27-2020,Uber,10.93,debit,Restaurants,Credit Card,2020-08-27
08-27-2020,Credit Transaction,4100.0,credit,Salary,Savings,2020-08-27
08-27-2020,Netflix,1023.0,debit,Mortgage & Rent,Credit Card,2020-08-27
08-28-2020,Amazon,21.69,debit,Restaurants,Credit Card,2020-08-28
09-01-2020,Restaurant,29.38,debit,Shopping,Credit Card,2020-09-01
09-01-2020,Credit Transaction,66.33,credit,Dividends,Savings,2020-09-01
09-01-2020,Rent,1031.51,debit,Mortgage & Rent,Checking,2020-09-01
09-01-2020,Restaurant,94.19,debit,Shopping,Credit Card,2020-09-01
09-02-2020,Restaurant,87.42,debit,Restaurants,Credit Card,2020-09-02
09-02-2020,Netflix,1027.33,debit,Mortgage & Rent,Credit Card,2020-09-02
09-02-2020,Credit Transaction,13.03,credit,Cashback Rewards,Savings,2020-09-02
09-02-2020,Uber,63.34,debit,Bills,Credit Card,2020-09-02
09-03-2020,Credit Transaction,71.68,credit,Dividends,Savings,2020-09-03
09-03-2020,Uber,52.39,debit,Shopping,Credit Card,2020-09-03
09-03-2020,Mall,86.91,debit,Shopping,Credit Card,2020-09-03
09-03-2020,Credit Transaction,28.53,credit,Dividends,Savings,2020-09-03
09-03-2020,Amazon,14.11,debit,Entertainment,Credit Card,2020-09-03
09-04-2020,Amazon,80.25,debit,Restaurants,Credit Card,2020-09-04
09-05-2020,Credit Transaction,68.01,credit,Dividends,Savings,2020-09-05
09-05-2020,Netflix,72.35,debit,Bills,Credit Card,2020-09-05
09-05-2020,Amazon,17.49,debit,Travel,Credit Card,2020-09-05
09-06-2020,Uber,75.39,debit,Shopping,Credit Card,2020-09-06
09-06-2020,Netflix,16.83,debit,Entertainment,Credit Card,2020-09-06
09-07-2020,Netflix,1024.87,debit,Mortgage & Rent,Credit Card,2020-09-07
09-07-2020,Credit Transaction,4100.0,credit,Salary,Savings,2020-09-07
09-07-2020,Amazon,94.64,debit,Restaurants,Credit Card,2020-09-07
09-08-2020,Uber,14.47,debit,Entertainment,Credit Card,2020-09-08
09-08-2020,Amazon,48.37,debit,Bills,Credit Card,2020-09-08
09-09-2020,Netflix,20.77,debit,Entertainment,Credit Card,2020-09-09
09-10-2020,Credit Transaction,4100.0,credit,Salary,Savings,2020-09-10
09-10-2020,Uber,22.76,debit,Travel,Credit Card,2020-09-10
09-10-2020,Restaurant,35.56,debit,Shopping,Credit Card,2020-09-10
09-10-2020,Amazon,54.34,debit,Restaurants,Credit Card,2020-09-10
09-10-2020,Uber,25.41,debit,Travel,Credit Card,2020-09-10
09-11-2020,Amazon,51.89,debit,Bills,Credit Card,2020-09-11
09-12-2020,Credit Transaction,5.91,credit,Cashback Rewards,Savings,2020-09-12
09-12-2020,Mall,17.41,debit,Entertainment,Credit Card,2020-09-12
09-12-2020,Netflix,1025.26,debit,Mortgage & Rent,Credit Card,2020-09-12
09-12-2020,Mall,17.42,debit,Entertainment,Credit Card,2020-09-12
09-13-2020,Uber,1028.38,debit,Mortgage & Rent,Credit Card,2020-09-13
09-13-2020,Credit Transaction,13.68,credit,Cashback Rewards,Savings,2020-09-13
09-13-2020,Monthly direct deposit - Salary,4100.0,credit,Salary,Savings,2020-09-13
09-13-2020,Restaurant,31.88,debit,Restaurants,Credit Card,2020-09-13
09-14-2020,Amazon,1032.05,debit,Mortgage & Rent,Credit Card,2020-09-14
09-14-2020,Mall,19.52,debit,Restaurants,Credit Card,2020-09-14
09-14-2020,Uber,19.83,debit,Entertainment,Credit Card,2020-09-14
09-15-2020,Amazon,1026.04,debit,Mortgage & Rent,Credit Card,2020-09-15
09-15-2020,Amazon,20.39,debit,Travel,Credit Card,2020-09-15
09-15-2020,Mall,64.98,debit,Shopping,Credit Card,2020-09-15
09-15-2020,Restaurant,45.23,debit,Bills,Credit Card,2020-09-15
09-16-2020,Mall,40.43,debit,Shopping,Credit Card,2020-09-16
09-16-2020,Uber,8.56,debit,Travel,Credit Card,2020-09-16
09-16-2020,Credit Transaction,4100.0,credit,Salary,Savings,2020-09-16
09-16-2020,Netflix,51.97,debit,Shopping,Credit Card,2020-09-16
09-16-2020,Mall,21.11,debit,Travel,Credit Card,2020-09-16
09-17-2020,Credit Transaction,4100.0,credit,Salary,Savings,2020-09-17
09-17-2020,Mall,17.05,debit,Travel,Credit Card,2020-09-17
09-17-2020,Restaurant,71.41,debit,Shopping,Credit Card,2020-09-17
09-17-2020,Credit Transaction,4100.0,credit,Salary,Savings,2020-09-17
09-17-2020,Restaurant,23.06,debit,Travel,Credit Card,2020-09-17
09-17-2020,Uber,1032.22,debit,Mortgage & Rent,Credit Card,2020-09-17
09-18-2020,Mall,41.98,debit,Shopping,Credit Card,2020-09-18
09-18-2020,Amazon,24.97,debit,Travel,Credit Card,2020-09-18
09-18-2020,Credit Transaction,4100.0,credit,Salary,Savings,2020-09-18
09-18-2020,Restaurant,18.02,debit,Travel,Credit Card,2020-09-18
09-19-2020,Netflix,1032.14,debit,Mortgage & Rent,Credit Card,2020-09-19
09-19-2020,Uber,62.73,debit,Bills,Credit Card,2020-09-19
09-19-2020,Restaurant,14.99,debit,Travel,Credit Card,2020-09-19
09-21-2020,Restaurant,14.63,debit,Travel,Credit Card,2020-09-21
09-22-2020,Netflix,46.92,debit,Restaurants,Credit Card,2020-09-22
09-22-2020,Restaurant,69.38,debit,Bills,Credit Card,2020-09-22
09-22-2020,Amazon,1030.69,debit,Mortgage & Rent,Credit Card,2020-09-22
09-22-2020,Netflix,46.97,debit,Shopping,Credit Card,2020-09-22
09-22-2020,Credit Transaction,69.04,credit,Dividends,Savings,2020-09-22
09-22-2020,Mall,77.86,debit,Shopping,Credit Card,2020-09-22
09-23-2020,Amazon,84.6,debit,Restaurants,Credit Card,2020-09-23
09-23-2020,Netflix,88.72,debit,Restaurants,Credit Card,2020-09-23
09-24-2020,Credit Transaction,14.99,credit,Cashback Rewards,Savings,2020-09-24
09-24-2020,Restaurant,72.97,debit,Restaurants,Credit Card,2020-09-24
09-24-2020,Uber,42.61,debit,Restaurants,Credit Card,2020-09-24
09-25-2020,Uber,53.5,debit,Shopping,Credit Card,2020-09-25
09-25-2020,Mall,73.67,debit,Shopping,Credit Card,2020-09-25
09-25-2020,Restaurant,74.66,debit,Shopping,Credit Card,2020-09-25
09-26-2020,Restaurant,12.03,debit,Travel,Credit Card,2020-09-26
09-26-2020,Amazon,37.61,debit,Shopping,Credit Card,2020-09-26
09-27-2020,Credit Transaction,7.82,credit,Cashback Rewards,Savings,2020-09-27
09-27-2020,Mall,17.2,debit,Entertainment,Credit Card,2020-09-27
09-28-2020,Credit Transaction,64.5,credit,Dividends,Savings,2020-09-28
10-01-2020,Mall,43.84,debit,Shopping,Credit Card,2020-10-01
10-01-2020,Uber,46.99,debit,Shopping,Credit Card,2020-10-01
10-01-2020,Mall,21.43,debit,Entertainment,Credit Card,2020-10-01
10-01-2020,Rent,1026.51,debit,Mortgage & Rent,Checking,2020-10-01
10-02-2020,Amazon,74.16,debit,Shopping,Credit Card,2020-10-02
10-02-2020,Uber,54.08,debit,Bills,Credit Card,2020-10-02
